 23741.46111111,  9.850569E+04,  2.227813E-04, 259.342498,   4.356167,  90.000000
 23741.46805556,  9.927782E+04,  2.248265E-04, 257.056726,   4.370448,  90.000000
 23741.47500000,  1.000386E+05,  2.267115E-04, 254.767771,   4.384518,  90.000000
 23741.48194444,  1.007883E+05,  2.284342E-04, 252.475745,   4.398383,  90.000000
 23741.48888889,  1.015270E+05,  2.299928E-04, 250.180757,   4.412050,  90.000000
 23741.49583333,  1.022548E+05,  2.313854E-04, 247.882911,   4.425527,  90.000000
 23741.50277778,  1.029718E+05,  2.326100E-04, 245.582304,   4.438820,  90.000000
 23741.50972222,  1.036782E+05,  2.336648E-04, 243.279030,   4.451935,  90.000000
 23741.51666667,  1.043742E+05,  2.345479E-04, 240.973180,   4.464879,  90.000000
 23741.52361111,  1.050598E+05,  2.352574E-04, 238.664838,   4.477656,  90.000000
 23741.53055556,  1.057352E+05,  2.357914E-04, 236.354088,   4.490273,  90.000000
 23741.53750000,  1.064004E+05,  2.361481E-04, 234.041008,   4.502734,  90.000000
 23741.54444444,  1.070557E+05,  2.363256E-04, 231.725673,   4.515045,  90.000000
 23741.55138889,  1.077010E+05,  2.363219E-04, 229.408156,   4.527210,  90.000000
 23741.55833333,  1.083366E+05,  2.361353E-04, 227.088526,   4.539235,  90.000000
 23741.56527778,  1.089624E+05,  2.357639E-04, 224.766849,   4.551123,  90.000000
 23741.57222222,  1.095787E+05,  2.352057E-04, 222.443190,   4.562879,  90.000000
 23741.57916667,  1.101854E+05,  2.344590E-04, 220.117610,   4.574507,  90.000000
 23741.58611111,  1.107827E+05,  2.335218E-04, 217.790168,   4.586011,  90.000000
 23741.59305556,  1.113708E+05,  2.323922E-04, 215.460921,   4.597395,  90.000000
 23741.60000000,  1.119496E+05,  2.310684E-04, 213.129924,   4.608662,  90.000000
 23741.60694444,  1.125192E+05,  2.295484E-04, 210.797229,   4.619815,  90.000000
 23741.61388889,  1.130798E+05,  2.278305E-04, 208.462887,   4.630859,  90.000000
 23741.62083333,  1.136314E+05,  2.259126E-04, 206.126948,   4.641797,  90.000000
 23741.62777778,  1.141740E+05,  2.237928E-04, 203.789459,   4.652631,  90.000000
 23741.63472222,  1.147079E+05,  2.214693E-04, 201.450465,   4.663364,  90.000000
 23741.64166667,  1.152330E+05,  2.189401E-04, 199.110010,   4.674001,  90.000000
 23741.64861111,  1.157494E+05,  2.162033E-04, 196.768138,   4.684543,  90.000000
 23741.65555556,  1.162572E+05,  2.132569E-04, 194.424889,   4.694993,  90.000000
 23741.66250000,  1.167564E+05,  2.100990E-04, 192.080303,   4.705354,  90.000000
 23741.66944444,  1.172471E+05,  2.067276E-04, 189.734418,   4.715628,  90.000000
 23741.67638889,  1.177295E+05,  2.031407E-04, 187.387273,   4.725818,  90.000000
 23741.68333333,  1.182034E+05,  1.993363E-04, 185.038903,   4.735927,  90.000000
 23741.69027778,  1.186691E+05,  1.953125E-04, 182.689343,   4.745956,  90.000000
 23741.69722222,  1.191265E+05,  1.910672E-04, 180.338628,   4.755909,  90.000000
 23741.70416667,  1.195757E+05,  1.865984E-04, 177.986789,   4.765786,  90.000000
 23741.71111111,  1.200168E+05,  1.819041E-04, 175.633860,   4.775591,  90.000000
 23741.71805556,  1.204498E+05,  1.769821E-04, 173.279871,   4.785325,  90.000000
 23741.72500000,  1.208748E+05,  1.718305E-04, 170.924853,   4.794990,  90.000000
 23741.73194444,  1.212918E+05,  1.664470E-04, 168.568834,   4.804589,  90.000000
 23741.73888889,  1.217009E+05,  1.608297E-04, 166.211844,   4.814123,  90.000000
 23741.74583333,  1.221021E+05,  1.549764E-04, 163.853910,   4.823594,  90.000000
 23741.75277778,  1.224955E+05,  1.488849E-04, 161.495058,   4.833004,  90.000000
 23741.75972222,  1.228811E+05,  1.425532E-04, 159.135316,   4.842354,  90.000000
 23741.76666667,  1.232589E+05,  1.359789E-04, 156.774709,   4.851647,  90.000000
 23741.77361111,  1.236290E+05,  1.291599E-04, 154.413262,   4.860884,  90.000000
 23741.78055556,  1.239915E+05,  1.220940E-04, 152.050998,   4.870067,  90.000000
 23741.78750000,  1.243464E+05,  1.147789E-04, 149.687942,   4.879196,  90.000000
 23741.79444444,  1.246937E+05,  1.072125E-04, 147.324118,   4.888275,  90.000000
 23741.80138889,  1.250334E+05,  9.939226E-05, 144.959546,   4.897303,  90.000000
 23741.80833333,  1.253656E+05,  9.131603E-05, 142.594250,   4.906283,  90.000000
 23741.81527778,  1.256904E+05,  8.298145E-05, 140.228251,   4.915217,  90.000000
 23741.82222222,  1.260077E+05,  7.438615E-05, 137.861570,   4.924105,  90.000000
 23741.82916667,  1.263176E+05,  6.552774E-05, 135.494228,   4.932949,  90.000000
 23741.83611111,  1.266202E+05,  5.640382E-05, 133.126244,   4.941750,  90.000000
 23741.84305556,  1.269154E+05,  4.701195E-05, 130.757639,   4.950509,  90.000000
 23741.85000000,  1.272033E+05,  3.734967E-05, 128.388431,   4.959229,  90.000000
 23741.85694444,  1.274839E+05,  2.741447E-05, 126.018640,   4.967909,  90.000000
 23741.86388889,  1.277573E+05,  1.720385E-05, 123.648284,   4.976552,  90.000000
 23741.87083333,  1.280235E+05,  6.715254E-06, 121.277382,   4.985159,  90.000000
 23741.87777778,  1.282825E+05, -4.053906E-06, 118.905950,   4.993730,  90.000000
 23741.88472222,  1.285343E+05, -1.510624E-05, 116.534007,   5.002267,  90.000000
 23741.89166667,  1.287789E+05, -2.644439E-05, 114.161569,   5.010771,  90.000000
 23741.89861111,  1.290165E+05, -3.807103E-05, 111.788654,   5.019244,  90.000000
 23741.90555556,  1.292470E+05, -4.998888E-05, 109.415278,   5.027685,  90.000000
 23741.91250000,  1.294703E+05, -6.220068E-05, 107.041457,   5.036097,  90.000000
 23741.91944444,  1.296867E+05, -7.470921E-05, 104.667208,   5.044481,  90.000000
 23741.92638889,  1.298960E+05, -8.751728E-05, 102.292545,   5.052836,  90.000000
 23741.93333333,  1.300983E+05, -1.006278E-04,  99.917486,   5.061166,  90.000000
 23741.94027778,  1.302936E+05, -1.140435E-04,  97.542043,   5.069470,  90.000000
 23741.94722222,  1.304820E+05, -1.277675E-04,  95.166234,   5.077749,  90.000000
 23741.95416667,  1.306634E+05, -1.418027E-04,  92.790073,   5.086005,  90.000000
 23741.96111111,  1.308378E+05, -1.561521E-04,  90.413573,   5.094238,  90.000000
 23741.96805556,  1.310054E+05, -1.708188E-04,  88.036751,   5.102450,  90.000000
