"Segment Name"
"Initial_State"
"Propagate"
"PRM1_Target.Maneuver"
"PRM1_Target.Propagate"
"ARB1"
"Propagate1"
"ARB2"
"Propagate2"
"ARB3"
"Propagate3"
"Final_ARB.Maneuver"
"Final_ARB.Propagate"
"Final_PRM.Maneuver"
"Final_PRM.Propagate"
"Propagate4"

"Time (UTCG)","X (km)","Y (km)","Z (km)","Vx (km/sec)","Vy (km/sec)","Vz (km/sec)"
21 Feb 2027 22:15:15.126,5470.655113,28027.134841,35427.077644,-2.833719,1.733630,2.194274
21 Feb 2027 22:28:38.721,3187.302529,29382.981304,37143.244721,-2.847618,1.642036,2.078484
21 Feb 2027 22:42:09.275,876.293970,30678.910650,38783.683447,-2.853462,1.556741,1.970652
21 Feb 2027 22:54:01.148,-1155.179936,31762.089147,40154.900582,-2.853195,1.487246,1.882789
21 Feb 2027 23:05:52.355,-3183.072322,32796.528436,41464.494085,-2.848878,1.422466,1.800885
21 Feb 2027 23:18:39.413,-5365.358061,33862.377325,42813.932434,-2.840572,1.357383,1.718594
21 Feb 2027 23:33:45.856,-7934.259503,35060.096831,44330.428990,-2.826909,1.286297,1.628709
21 Feb 2027 23:50:35.551,-10779.293685,36321.698193,45927.929743,-2.807961,1.213784,1.537012
22 Feb 2027 00:09:07.657,-13888.872465,37630.491894,47585.323482,-2.783791,1.141119,1.445120
22 Feb 2027 00:29:23.085,-17254.894514,38973.027016,49285.596215,-2.754652,1.069267,1.354251
22 Feb 2027 00:51:25.861,-20876.524760,40340.025706,51017.015792,-2.720877,0.998853,1.265195
22 Feb 2027 01:15:21.698,-24756.074488,41724.103434,52770.245937,-2.682848,0.930318,1.178509
22 Feb 2027 01:41:17.833,-28898.400003,43119.186111,54537.608630,-2.640966,0.863957,1.094568
22 Feb 2027 02:09:22.750,-33309.971893,44519.922978,56312.340817,-2.595636,0.799973,1.013626
22 Feb 2027 02:39:46.081,-37998.422036,45921.365166,58088.187364,-2.547253,0.738492,0.935845
22 Feb 2027 03:12:38.679,-42972.518536,47318.823973,59859.221529,-2.496193,0.679584,0.861313
22 Feb 2027 03:48:12.544,-48241.739152,48707.638904,61619.550916,-2.442810,0.623277,0.790065
22 Feb 2027 04:26:35.015,-53802.165416,50079.732193,63358.949071,-2.387571,0.569696,0.722259
22 Feb 2027 05:07:47.806,-59635.640854,51424.474973,65063.949878,-2.331041,0.519011,0.658110
22 Feb 2027 05:52:04.936,-65752.311607,52738.514201,66730.306677,-2.273464,0.471079,0.597437
22 Feb 2027 06:39:41.137,-72161.542851,54017.914645,68353.031982,-2.215062,0.425769,0.540075
22 Feb 2027 07:30:52.380,-78872.919766,55258.386087,69926.684621,-2.156026,0.382952,0.485859
22 Feb 2027 08:25:55.931,-85896.087311,56455.224840,71445.294511,-2.096523,0.342502,0.434630
22 Feb 2027 09:25:10.388,-93240.539585,57603.256294,72902.288489,-2.036696,0.304297,0.386234
22 Feb 2027 10:28:55.762,-100915.492357,58696.799694,74290.444084,-1.976671,0.268222,0.340524
22 Feb 2027 11:37:33.702,-108930.012657,59729.666714,75601.885957,-1.916551,0.234166,0.297360
22 Feb 2027 12:51:27.469,-117292.611904,60695.082111,76827.983190,-1.856428,0.202023,0.256606
22 Feb 2027 14:11:02.079,-126011.162958,61585.657587,77959.313920,-1.796379,0.171692,0.218134
22 Feb 2027 15:36:44.431,-135092.750613,62393.354393,78985.615621,-1.736466,0.143076,0.181822
22 Feb 2027 17:09:03.434,-144543.485071,63109.440975,79895.729234,-1.676741,0.116083,0.147554
22 Feb 2027 18:48:30.175,-154368.346036,63724.450479,80677.543630,-1.617246,0.090627,0.115218
22 Feb 2027 20:35:37.872,-164570.640152,64228.114598,81317.911067,-1.558013,0.066623,0.084709
22 Feb 2027 22:31:02.248,-175152.111693,64609.337083,81802.614990,-1.499063,0.043990,0.055927
23 Feb 2027 00:35:21.647,-186112.550621,64856.123845,82116.285682,-1.440406,0.022652,0.028775
23 Feb 2027 02:49:17.113,-197449.304590,64955.513504,82242.320920,-1.382045,0.002533,0.003162
23 Feb 2027 05:13:32.774,-209157.154746,64893.508316,82162.813088,-1.323967,-0.016439,-0.020998
23 Feb 2027 07:48:55.917,-221227.644131,64654.990100,81858.464420,-1.266150,-0.034332,-0.043786
23 Feb 2027 10:36:16.976,-233648.241462,64223.657817,81308.537222,-1.208557,-0.051209,-0.065273
23 Feb 2027 13:36:29.434,-246401.365125,63582.005031,80490.860345,-1.151144,-0.067127,-0.085523
23 Feb 2027 16:50:27.788,-259461.269253,62711.509848,79382.106288,-1.093861,-0.082131,-0.104584
23 Feb 2027 20:19:06.337,-272792.428093,61592.976078,77958.250825,-1.036665,-0.096253,-0.122489
24 Feb 2027 00:03:18.827,-286349.129985,60206.921944,76195.070393,-0.979512,-0.109512,-0.139258
24 Feb 2027 04:04:00.969,-300077.815944,58533.680439,74068.239114,-0.922352,-0.121916,-0.154903
24 Feb 2027 08:22:17.914,-313922.832058,56552.686617,71552.357126,-0.865103,-0.133469,-0.169436
24 Feb 2027 12:59:37.475,-327834.236892,54240.491260,68618.337347,-0.807619,-0.144178,-0.182879
24 Feb 2027 17:57:52.612,-341762.906994,51569.753700,65232.025186,-0.749701,-0.154049,-0.195255
24 Feb 2027 23:19:09.965,-355644.885953,48510.637401,61355.853540,-0.691146,-0.163076,-0.206576
25 Feb 2027 05:05:42.579,-369392.018474,45032.348784,56950.662299,-0.631763,-0.171245,-0.216844
25 Feb 2027 11:19:18.896,-382871.168288,41109.407184,51983.498227,-0.571443,-0.178520,-0.226034
25 Feb 2027 18:01:24.759,-395911.180555,36723.108977,46429.334790,-0.510124,-0.184862,-0.234113
26 Feb 2027 01:12:57.168,-408305.293268,31864.205466,40274.368221,-0.447774,-0.190225,-0.241038
26 Feb 2027 08:54:58.523,-419831.288626,26527.613994,33509.270074,-0.384297,-0.194571,-0.246774
26 Feb 2027 16:53:06.707,-429949.194488,20896.851726,26363.382589,-0.321517,-0.197776,-0.251159
27 Feb 2027 01:00:00.724,-438438.557621,15085.663982,18977.982405,-0.260034,-0.199877,-0.254228
27 Feb 2027 09:13:23.667,-445239.310242,9150.297799,11421.801068,-0.199724,-0.200955,-0.256074
27 Feb 2027 17:28:19.047,-450291.591147,3178.676666,3804.478867,-0.140771,-0.201085,-0.256773
28 Feb 2027 01:34:07.026,-453565.299799,-2673.992493,-3677.283869,-0.084005,-0.200363,-0.256425
28 Feb 2027 08:57:50.697,-455119.112427,-7991.811347,-10490.470827,-0.032797,-0.199010,-0.255256
28 Feb 2027 16:39:28.599,-455294.190053,-13476.712617,-17534.064758,0.020117,-0.196928,-0.253203
1 Mar 2027 02:02:39.948,-453525.503487,-20075.564665,-26031.965341,0.084588,-0.193468,-0.249548
1 Mar 2027 12:34:47.549,-448938.355021,-27320.724206,-35394.868524,0.157448,-0.188365,-0.243898
1 Mar 2027 22:58:09.568,-441687.565630,-34251.228505,-44386.579014,0.230546,-0.182001,-0.236620
2 Mar 2027 09:03:31.958,-431995.804936,-40728.886162,-52825.866665,0.303499,-0.174433,-0.227753
2 Mar 2027 18:36:21.571,-420342.489005,-46580.711493,-60482.934816,0.375107,-0.165841,-0.217492
3 Mar 2027 03:28:12.427,-407272.256201,-51726.374146,-67246.070579,0.444621,-0.156408,-0.206050
3 Mar 2027 11:42:31.895,-393085.706456,-56217.020197,-73175.549377,0.512623,-0.146142,-0.193438
3 Mar 2027 19:21:38.579,-378052.822421,-60093.727306,-78319.345538,0.579491,-0.135045,-0.179655
4 Mar 2027 02:27:00.137,-362431.038079,-63391.865643,-82718.630989,0.645422,-0.123122,-0.164708
4 Mar 2027 09:00:43.705,-346422.104845,-66153.232600,-86423.850739,0.710663,-0.110350,-0.148570
4 Mar 2027 15:04:47.017,-330200.298567,-68418.135148,-89484.211223,0.775409,-0.096699,-0.131204
4 Mar 2027 20:40:55.225,-313920.609234,-70225.070299,-91947.157993,0.839796,-0.082138,-0.112572
5 Mar 2027 01:51:01.342,-297706.093352,-71612.447067,-93860.649028,0.903968,-0.066621,-0.092617
5 Mar 2027 06:36:47.730,-281664.546945,-72616.525489,-95270.299224,0.968026,-0.050100,-0.071280
5 Mar 2027 10:59:56.314,-265882.263723,-73272.107049,-96220.263368,1.032064,-0.032521,-0.048492
5 Mar 2027 15:02:03.417,-250430.411263,-73612.003232,-96752.447708,1.096158,-0.013822,-0.024175
5 Mar 2027 18:44:40.246,-235366.595752,-73667.045357,-96906.464512,1.160365,0.006062,0.001754
5 Mar 2027 22:09:13.950,-220735.354532,-73466.058601,-96719.551094,1.224736,0.027203,0.029387
6 Mar 2027 01:17:06.390,-206571.049269,-73035.838547,-96226.484809,1.289303,0.049677,0.058823
6 Mar 2027 04:09:34.304,-192899.241459,-72401.211491,-95459.622409,1.354088,0.073566,0.090169
6 Mar 2027 06:47:49.827,-179737.425650,-71585.071925,-94448.917805,1.419098,0.098957,0.123538
6 Mar 2027 09:13:00.412,-167096.397003,-70608.449721,-93221.980245,1.484330,0.125944,0.159054
6 Mar 2027 11:26:08.895,-154981.392462,-69490.599887,-91804.167645,1.549765,0.154627,0.196847
6 Mar 2027 13:28:13.660,-143393.025791,-68249.100904,-90218.695922,1.615370,0.185110,0.237057
6 Mar 2027 15:20:08.951,-132327.902934,-66899.933303,-88486.726775,1.681098,0.217507,0.279832
6 Mar 2027 17:02:45.043,-121779.361544,-65457.576786,-86627.481917,1.746884,0.251936,0.325329
6 Mar 2027 18:36:48.142,-111738.641434,-63935.194313,-84658.472662,1.812640,0.288520,0.373715
6 Mar 2027 20:02:37.592,-102238.725845,-62352.316065,-82605.472974,1.877951,0.327202,0.424911
6 Mar 2027 21:20:59.868,-93257.884445,-60719.917693,-80483.203237,1.942708,0.368094,0.479069
6 Mar 2027 22:32:37.693,-84772.544621,-59047.265423,-78304.131532,2.006792,0.411322,0.536356
6 Mar 2027 23:38:09.612,-76759.157219,-57342.293809,-76078.961803,2.070062,0.457022,0.596954
7 Mar 2027 00:38:10.346,-69194.581150,-55611.774509,-73816.853377,2.132353,0.505334,0.661051
7 Mar 2027 01:33:11.214,-62056.199776,-53861.428254,-71525.567136,2.193468,0.556412,0.728853
7 Mar 2027 02:23:40.536,-55321.936186,-52095.999584,-69211.563211,2.253180,0.610417,0.800576
7 Mar 2027 03:10:03.921,-48970.399379,-50319.352255,-66880.125920,2.311225,0.667523,0.876453
7 Mar 2027 03:52:44.576,-42980.888437,-48534.520051,-64535.430418,2.367300,0.727917,0.956735
7 Mar 2027 04:32:03.562,-37333.427314,-46743.753092,-62180.603404,2.421050,0.791799,1.041693
7 Mar 2027 05:08:20.035,-32008.759631,-44948.539638,-59817.751581,2.472067,0.859390,1.131623
7 Mar 2027 05:41:51.518,-26988.196681,-43149.557821,-57447.897655,2.519878,0.930931,1.226851
7 Mar 2027 06:12:54.069,-22253.661124,-41346.666005,-55070.966769,2.563928,1.006693,1.327741
7 Mar 2027 06:41:42.537,-17787.467886,-39538.765823,-52685.604702,2.603568,1.086984,1.434708
7 Mar 2027 07:08:30.775,-13572.174511,-37723.630965,-50288.949962,2.638029,1.172163,1.548239
7 Mar 2027 07:32:48.878,-9704.989991,-35951.859102,-47947.941058,2.665638,1.259905,1.665237
7 Mar 2027 07:52:26.207,-6555.458216,-34422.562742,-45926.084097,2.683931,1.339402,1.771286
7 Mar 2027 08:10:03.723,-3710.386824,-32964.997747,-43998.041328,2.695908,1.418477,1.876813
7 Mar 2027 08:25:35.468,-1195.403050,-31608.215958,-42202.444138,2.701663,1.495009,1.978983
7 Mar 2027 08:38:23.748,880.640045,-30433.638761,-40647.321416,2.701971,1.563533,2.070495
7 Mar 2027 08:51:13.636,2959.366933,-29201.733236,-39015.653943,2.697150,1.637637,2.169493
7 Mar 2027 09:03:01.492,4865.347841,-28016.859636,-37445.671840,2.687068,1.711020,2.267562
7 Mar 2027 09:16:07.086,6969.394465,-26638.643796,-35618.770877,2.667965,1.798872,2.385015
7 Mar 2027 09:29:24.665,9086.118953,-25165.874404,-33665.675338,2.637904,1.895528,2.514295
7 Mar 2027 09:42:35.514,11156.207160,-23626.294491,-31623.049383,2.594713,1.999316,2.653188
7 Mar 2027 09:55:28.327,13140.024969,-22039.426070,-29516.706260,2.536328,2.108758,2.799730
7 Mar 2027 10:07:44.550,14981.267011,-20446.219285,-27400.968045,2.462187,2.220508,2.949457
7 Mar 2027 10:19:09.401,16638.277025,-18888.066465,-25330.842984,2.373335,2.330818,3.097358
7 Mar 2027 10:29:48.310,18122.672358,-17364.649627,-23305.982236,2.269686,2.438729,3.242149
7 Mar 2027 10:39:47.383,19447.975359,-15872.446188,-21321.769678,2.151114,2.543462,3.382796
7 Mar 2027 10:49:12.391,20626.685170,-14406.950686,-19372.269948,2.017501,2.644275,3.518303
7 Mar 2027 10:58:08.726,21669.848122,-12962.933158,-17450.570717,1.868720,2.740425,3.647682
7 Mar 2027 11:06:41.455,22586.870402,-11534.489151,-15548.848273,1.704604,2.831157,3.769924
7 Mar 2027 11:14:55.410,23385.383656,-10114.994278,-13658.305974,1.524926,2.915672,3.883963
7 Mar 2027 11:22:55.304,24071.097051,-8696.975677,-11769.001648,1.329371,2.993101,3.988640
7 Mar 2027 11:30:45.862,24647.569151,-7271.931705,-9869.605358,1.117514,3.062461,4.082646
7 Mar 2027 11:38:31.874,25115.769556,-5830.404160,-7947.493062,0.888864,3.122591,4.164430
7 Mar 2027 11:46:17.940,25473.391762,-4363.091002,-5990.228277,0.643126,3.172042,4.232062
7 Mar 2027 11:53:57.190,25710.383393,-2897.488907,-4034.468891,0.386889,3.208340,4.282192
7 Mar 2027 12:01:22.996,25825.468278,-1461.805351,-2117.878923,0.128065,3.230200,4.313053
7 Mar 2027 12:08:38.826,25825.002142,-51.828985,-234.876789,-0.130839,3.237769,4.324825
7 Mar 2027 12:15:48.498,25713.566534,1338.467047,1622.555181,-0.387809,3.231348,4.317899
7 Mar 2027 12:22:47.246,25499.057904,2687.953883,3426.147524,-0.636038,3.211840,4.293434
7 Mar 2027 12:29:54.290,25174.396160,4052.987003,5251.205937,-0.883154,3.178987,4.251138
7 Mar 2027 12:37:06.447,24740.391722,5417.385845,7076.114865,-1.123492,3.133420,4.191816
7 Mar 2027 12:44:30.204,24189.491080,6795.343453,8919.875749,-1.356914,3.075207,4.115558
7 Mar 2027 12:52:07.069,23517.811177,8184.632746,10779.537728,-1.580462,3.005078,4.023319
7 Mar 2027 13:00:00.375,22718.834786,9588.012522,12658.825374,-1.792215,2.923765,3.916068
7 Mar 2027 13:08:12.668,21786.906955,11005.094124,14557.254424,-1.990004,2.832347,3.795231
7 Mar 2027 13:16:45.246,20719.297362,12431.425825,16468.895936,-2.171539,2.732375,3.662866
7 Mar 2027 13:25:19.513,19560.920215,13810.226510,18317.633017,-2.329502,2.629592,3.526595
7 Mar 2027 13:33:52.909,18329.362308,15133.775883,20093.043377,-2.464576,2.526537,3.389817
7 Mar 2027 13:42:35.542,17010.021642,16427.042058,21828.564399,-2.580859,2.422821,3.252036
7 Mar 2027 13:51:33.919,15592.839149,17703.224286,23541.887335,-2.680600,2.318554,3.113415
7 Mar 2027 14:00:53.167,14069.203779,18970.444201,25243.913099,-2.765276,2.214025,2.974349
7 Mar 2027 14:10:37.890,12430.787044,20234.246693,26942.099587,-2.835999,2.109584,2.835311
7 Mar 2027 14:20:52.515,10669.184893,21498.583386,28641.777374,-2.893677,2.005602,2.696805
7 Mar 2027 14:31:41.448,8775.861862,22766.248399,30346.732019,-2.939106,1.902458,2.559341
7 Mar 2027 14:43:09.155,6742.202795,24039.105222,32059.506730,-2.973015,1.800531,2.423429
7 Mar 2027 14:54:57.656,4627.168195,25279.846888,33729.904844,-2.995563,1.703170,2.293543
7 Mar 2027 15:06:58.411,2462.994666,26473.987123,35338.376039,-3.008193,1.611629,2.171369
7 Mar 2027 15:19:01.584,285.522311,27608.407568,36867.174085,-3.012576,1.526844,2.058163
7 Mar 2027 15:28:24.456,-1410.003557,28450.348900,38002.315447,-3.011375,1.465381,1.976070
7 Mar 2027 15:37:46.353,-3100.966210,29257.367807,39090.788253,-3.006892,1.407687,1.898991
7 Mar 2027 15:49:37.476,-5236.084570,30233.860360,40408.402303,-2.997385,1.339519,1.807890
7 Mar 2027 16:03:11.166,-7669.174928,31294.128628,41839.782566,-2.982354,1.267580,1.711719
7 Mar 2027 16:18:18.585,-10366.292664,32410.546373,43347.818915,-2.961644,1.194200,1.613586
7 Mar 2027 16:34:56.656,-13309.378532,33565.244123,44908.531803,-2.935400,1.120868,1.515483
7 Mar 2027 16:53:06.699,-16492.142201,34746.917704,46506.783937,-2.903908,1.048510,1.418647
7 Mar 2027 17:12:52.358,-19913.793642,35947.383427,48131.639998,-2.867545,0.977747,1.323910
7 Mar 2027 17:34:18.873,-23576.779448,37160.221773,49774.540893,-2.826731,0.909006,1.231844
7 Mar 2027 17:57:32.735,-27485.640975,38380.059109,51428.337174,-2.781910,0.842578,1.142842
7 Mar 2027 18:22:41.569,-31646.518065,39602.186977,53086.777361,-2.733523,0.778656,1.057162
7 Mar 2027 18:49:54.055,-36066.744793,40822.278164,54744.126083,-2.681996,0.717356,0.974964
7 Mar 2027 19:19:19.965,-40754.745754,42036.233776,56394.959040,-2.627736,0.658739,0.896331
7 Mar 2027 19:51:10.115,-45719.683237,43239.991945,58033.905133,-2.571122,0.602823,0.821289
7 Mar 2027 20:25:22.217,-50935.680345,44421.626712,59644.868795,-2.512899,0.549938,0.750282
7 Mar 2027 21:02:06.060,-56407.590659,45577.381914,61222.858161,-2.453413,0.499989,0.683188
7 Mar 2027 21:41:33.867,-62144.503196,46704.229282,62763.878812,-2.392926,0.452837,0.619821
7 Mar 2027 22:23:58.835,-68155.677797,47798.836088,64263.529144,-2.331670,0.408344,0.559998
7 Mar 2027 23:09:35.227,-74450.532487,48857.546406,65716.974945,-2.269842,0.366375,0.503541
7 Mar 2027 23:58:38.468,-81038.613629,49876.357280,67118.917001,-2.207615,0.326801,0.450278
8 Mar 2027 00:51:25.224,-87929.502611,50850.884702,68463.544630,-2.145136,0.289497,0.400042
8 Mar 2027 01:48:13.443,-95132.623390,51776.320116,69744.475876,-2.082533,0.254344,0.352676
8 Mar 2027 02:49:22.518,-102657.291455,52647.422499,70954.746641,-2.019914,0.221229,0.308029
8 Mar 2027 03:55:13.325,-110512.467836,53458.471595,72086.746007,-1.957370,0.190043,0.265956
8 Mar 2027 05:06:08.369,-118706.714902,54203.249346,73132.190376,-1.894979,0.160685,0.226321
8 Mar 2027 06:22:31.787,-127247.847097,54874.994047,74082.059181,-1.832804,0.133058,0.188997
8 Mar 2027 07:44:49.701,-136143.212121,55466.408678,74926.606752,-1.770897,0.107071,0.153861
8 Mar 2027 09:13:30.096,-145399.040904,55969.593014,75655.266505,-1.709300,0.082638,0.120799
8 Mar 2027 10:49:02.994,-155020.342252,56376.030638,76256.631726,-1.648044,0.059678,0.089702
8 Mar 2027 12:32:00.711,-165010.875918,56676.571700,76718.431036,-1.587153,0.038116,0.060469
8 Mar 2027 14:22:57.881,-175372.686254,56861.396778,77027.475855,-1.526642,0.017878,0.033005
8 Mar 2027 16:22:31.629,-186105.854792,56919.997006,77169.630874,-1.466518,-0.001100,0.007220
8 Mar 2027 18:31:21.683,-197208.111721,56841.154082,77129.783529,-1.406781,-0.018883,-0.016970
8 Mar 2027 20:50:10.617,-208674.588643,56612.922507,76891.817372,-1.347427,-0.035530,-0.039644
8 Mar 2027 23:19:43.766,-220497.064255,56222.623737,76438.598600,-1.288443,-0.051094,-0.060875
9 Mar 2027 02:00:49.753,-232663.990876,55656.827355,75751.950145,-1.229811,-0.065628,-0.080731
9 Mar 2027 04:54:20.062,-245159.211285,54901.381583,74812.684716,-1.171508,-0.079179,-0.099276
9 Mar 2027 08:01:09.944,-257962.296589,53941.376528,73600.558063,-1.113502,-0.091791,-0.116568
9 Mar 2027 11:22:17.731,-271046.867400,52761.223952,72094.367794,-1.055758,-0.103506,-0.132661
9 Mar 2027 14:58:45.617,-284380.587718,51344.640559,70271.934404,-0.998232,-0.114360,-0.147605
9 Mar 2027 18:51:38.957,-297923.452476,49674.785711,68110.281739,-0.940875,-0.124389,-0.161443
9 Mar 2027 23:02:07.110,-311627.623903,47734.258529,65585.641008,-0.883630,-0.133622,-0.174216
10 Mar 2027 03:31:24.248,-325436.874324,45505.076273,62673.431205,-0.826428,-0.142088,-0.185959
10 Mar 2027 08:20:45.978,-339282.431907,42969.273398,59349.057072,-0.769196,-0.149811,-0.196702
10 Mar 2027 13:31:33.137,-353084.964628,40108.560294,55587.487016,-0.711847,-0.156812,-0.206468
10 Mar 2027 19:05:11.037,-366752.116379,36904.592043,51363.631768,-0.654278,-0.163108,-0.215278
11 Mar 2027 01:03:02.588,-380172.436699,33340.354914,46654.213158,-0.596387,-0.168709,-0.223140
11 Mar 2027 07:26:47.317,-393225.371534,29397.321911,41434.054416,-0.538016,-0.173625,-0.230063
11 Mar 2027 14:17:43.789,-405757.111106,25062.200080,35685.067235,-0.479046,-0.177854,-0.236038
11 Mar 2027 21:37:47.627,-417609.402298,20317.363124,29383.648491,-0.419247,-0.181395,-0.241055
12 Mar 2027 05:13:29.413,-428260.453428,15318.069162,22736.463256,-0.360314,-0.184152,-0.244975
12 Mar 2027 12:58:12.891,-437499.459601,10153.650543,15863.505966,-0.302756,-0.186149,-0.247822
12 Mar 2027 20:46:55.972,-445222.589286,4898.922821,8865.851115,-0.246792,-0.187431,-0.249660
13 Mar 2027 04:31:01.675,-451342.616332,-330.310275,1899.335330,-0.193013,-0.188052,-0.250560
13 Mar 2027 09:58:47.992,-454771.662615,-4029.848270,-3030.156775,-0.155804,-0.188130,-0.250685
13 Mar 2027 15:25:10.148,-457464.054405,-7712.292143,-7937.050063,-0.119255,-0.187926,-0.250410
13 Mar 2027 22:33:04.933,-459916.908448,-12529.472616,-14355.538434,-0.071909,-0.187243,-0.249465
14 Mar 2027 06:51:51.146,-461250.144835,-18113.883610,-21794.567378,-0.017263,-0.185865,-0.247547
14 Mar 2027 16:13:08.162,-460800.612660,-24336.682365,-30080.327497,0.043947,-0.183558,-0.244339
15 Mar 2027 02:42:39.078,-457841.857129,-31205.704952,-39220.227763,0.112811,-0.179982,-0.239381
15 Mar 2027 13:28:15.593,-452090.381125,-38087.862945,-48369.163621,0.184360,-0.175141,-0.232706
16 Mar 2027 00:01:50.876,-443722.179298,-44635.264771,-57063.846880,0.256234,-0.169091,-0.224421
16 Mar 2027 10:14:32.609,-432990.383216,-50722.377105,-65138.375804,0.328075,-0.161822,-0.214539
16 Mar 2027 19:51:45.180,-420415.645846,-56186.564177,-72379.050961,0.398641,-0.153461,-0.203256
17 Mar 2027 04:46:58.947,-406520.085520,-60969.393684,-78711.288416,0.467349,-0.144127,-0.190747
17 Mar 2027 13:03:25.869,-391606.317362,-65113.258432,-84194.125540,0.534658,-0.133813,-0.177013
17 Mar 2027 20:44:03.018,-375923.260598,-68659.392069,-88884.727164,0.600954,-0.122497,-0.162031
18 Mar 2027 03:50:44.013,-359709.229295,-71641.825074,-92830.321889,0.666441,-0.110167,-0.145786
18 Mar 2027 10:25:15.392,-343175.402057,-74095.702343,-96079.163042,0.731261,-0.096813,-0.128263
18 Mar 2027 16:29:48.935,-326485.058440,-76059.773405,-98683.817705,0.795599,-0.082402,-0.109419
18 Mar 2027 22:06:09.263,-309792.503335,-77570.342021,-100693.181015,0.859549,-0.066914,-0.089219
19 Mar 2027 03:16:12.142,-293217.856313,-78664.576238,-102156.907588,0.923226,-0.050313,-0.067612
19 Mar 2027 08:01:41.335,-276867.360730,-79378.168880,-103122.364782,0.986704,-0.032566,-0.044547
19 Mar 2027 12:24:22.618,-260823.179153,-79745.903631,-103635.457141,1.050062,-0.013631,-0.019959
19 Mar 2027 16:25:54.362,-245153.687704,-79800.847488,-103739.615382,1.113362,0.006542,0.006223
19 Mar 2027 20:07:51.019,-229911.972983,-79574.304055,-103475.801319,1.176656,0.028006,0.034078
19 Mar 2027 23:31:42.278,-215138.224247,-79095.596979,-102882.277150,1.239990,0.050826,0.063695
20 Mar 2027 02:38:51.508,-200863.263319,-78392.050142,-101994.620808,1.303394,0.075071,0.095170
20 Mar 2027 05:30:37.066,-187108.667085,-77488.958933,-100845.727220,1.366887,0.100819,0.128612
20 Mar 2027 08:08:11.946,-173888.703602,-76409.637979,-99465.895856,1.430475,0.128156,0.164133
20 Mar 2027 10:32:44.094,-161211.362002,-75175.477604,-97882.922602,1.494147,0.157177,0.201860
20 Mar 2027 12:45:16.610,-149079.406700,-73806.028344,-96122.220619,1.557879,0.187981,0.241924
20 Mar 2027 14:46:48.127,-137491.046587,-72319.068398,-94206.913885,1.621629,0.220677,0.284469
20 Mar 2027 16:38:13.017,-126440.738996,-70730.697728,-92157.961011,1.685336,0.255382,0.329647
20 Mar 2027 18:20:18.700,-115924.977074,-69056.289296,-89995.384266,1.748891,0.292201,0.377595
20 Mar 2027 19:53:29.204,-105974.013378,-67316.679802,-87746.280741,1.811922,0.331087,0.428253
20 Mar 2027 21:18:34.750,-96565.968879,-65523.995526,-85426.506597,1.874324,0.372154,0.481768
20 Mar 2027 22:36:21.514,-87676.897742,-63688.472873,-83049.466179,1.935982,0.415523,0.538301
20 Mar 2027 23:47:31.118,-79282.856454,-61818.900047,-80626.681229,1.996754,0.461328,0.598025
21 Mar 2027 00:52:41.126,-71360.105991,-59922.760200,-78167.974999,2.056476,0.509708,0.661121
21 Mar 2027 01:52:25.487,-63885.255861,-58006.349532,-75681.624241,2.114954,0.560812,0.727784
21 Mar 2027 02:47:14.854,-56835.529213,-56074.918933,-73174.542109,2.171963,0.614797,0.798220
21 Mar 2027 03:37:36.982,-50188.748685,-54132.738032,-70652.360683,2.227241,0.671832,0.872651
21 Mar 2027 04:23:57.035,-43923.401995,-52183.164451,-68119.520398,2.280485,0.732098,0.951313
21 Mar 2027 05:06:37.843,-38018.729941,-50228.710630,-65579.356473,2.331345,0.795789,1.034462
21 Mar 2027 05:46:00.209,-32454.619863,-48271.034133,-63034.085976,2.379418,0.863118,1.122375
21 Mar 2027 06:22:23.128,-27211.627021,-46310.946119,-60484.818441,2.424233,0.934316,1.215357
21 Mar 2027 06:56:04.016,-22270.917782,-44348.370094,-57931.501781,2.465245,1.009641,1.313748
21 Mar 2027 07:27:18.952,-17614.132091,-42382.232130,-55372.778885,2.501813,1.089388,1.417931
21 Mar 2027 07:56:12.039,-13250.770583,-40423.047482,-52822.374014,2.532992,1.173332,1.527618
21 Mar 2027 08:19:42.953,-9660.840439,-38714.244499,-50597.338022,2.555213,1.250348,1.628270
21 Mar 2027 08:43:16.300,-6036.202961,-36887.200252,-48217.774875,2.573049,1.336732,1.741184
21 Mar 2027 09:02:04.565,-3127.217089,-35336.458301,-46197.627891,2.582711,1.413391,1.841402
21 Mar 2027 09:18:28.667,-583.260306,-33910.014556,-44339.054828,2.586583,1.486638,1.937173
21 Mar 2027 09:31:07.645,1379.843731,-32758.795491,-42838.845166,2.585825,1.547658,2.016969
21 Mar 2027 09:43:48.612,3346.012951,-31556.433984,-41271.766428,2.580976,1.613188,2.102674
21 Mar 2027 09:57:21.329,5439.678390,-30215.182069,-39523.403128,2.570225,1.688414,2.201073
21 Mar 2027 10:11:50.016,7664.629132,-28711.233265,-37562.634245,2.550816,1.775335,2.314788
21 Mar 2027 10:26:28.780,9893.832548,-27109.801646,-35474.401310,2.520716,1.870696,2.439569
21 Mar 2027 10:40:57.507,12066.101322,-25440.888137,-33297.773237,2.477898,1.972856,2.573274
21 Mar 2027 10:55:04.637,14142.077034,-23724.625261,-31058.972196,2.420407,2.080421,2.714086
21 Mar 2027 11:08:30.824,16065.382777,-22003.644274,-28813.596187,2.347709,2.190216,2.857856
